,Unnamed: 0,name,gender,关注,粉丝,time,rating,text,useful
3288,3288,frankjs,male,0,0,2015/9/27,width:100%;,去游览的人不算很多，也不要门票，所以可以安安静静地享受古镇的味道，风景也挺不错，特别是一座长长的廊桥，在河对面看，配着河里的倒影，修长秀美的桥身，河边还有渔船上面站着几只鱼鹰！特别有韵味！,有用 （4）
3289,3289,tb93058566,male,0,0,2015/4/24,width:100%;,古镇真的是挺有趣的，风景很好，人也很多。老街上还有各种小吃店，可尝到锦溪特产的袜底酥、长隆月饼、海棠糕等小吃，还有芡实糕、扎肉扎蹄等江南特色美味。,有用 （4）
3291,3291,BetTerDAY,male,8,275,2019/10/6,width:100%;,锦溪古镇以前闻所未闻，正因为它知名度不高，所以国庆期间的游客量也不是很多，游玩体验相当好，瞬间觉得西塘的门票太浪费了，它有的这里都有,有用 （3）
3292,3292,徐霞客之旅,male,31,147,2019/1/23,width:100%;,一进锦溪古镇就是一片宽阔的湖面，让人心情大好，缀在如同街道般向四周蔓延的水系河道，纵横交错的展示着水街的鲜明特色，一条条江南特有的拱顶小舟，一扭一扭的摇晃着从眼前而过，水孕育了锦溪古镇。,有用 （3）
3294,3294,136****7278,male,0,1,2018/3/13,width:100%;,离上海很近的一个古镇，位于昆山，比邻淀山湖，初村的古镇景色很美，青石板路，小桥流水，古朴与现代完美结合，杨柳刚苞出嫩芽，梅花暗香袭人，游客不是很多，走走停停坐坐可以游玩一天。听着船工边划边唱着邓丽君的”甜蜜蜜”，仿佛回到了30年前那个时代，感受着生活的甜蜜蜜，美滋滋，哈哈,有用 （3）
3296,3296,玲达,female,23,26,2017/10/28,width:100%;,金秋十月，秋高气爽，最适宜出游了。恰逢今天又是重阳节，老年人格外的多。花桥地铁站出来乘坐151路，再换乘130可以到达。锦溪古镇没有周庄同里那么多人，镇上的客栈也是各有特色，宛若娇羞的女子在等待他的归来。,有用 （3）
3299,3299,小蟲在途中,male,0,0,2017/6/18,width:100%;,锦溪，千年古镇，风景秀丽，人杰地灵，乌蓬船，荷花长廊，臭豆腐，鹅蛋，吃货的天堂，一切尽在不言中……江南的古镇足够折服天下人。,有用 （3）
3303,3303,230****125,female,0,0,2017/2/3,width:100%;,很适合在阳光明媚的下午悠闲地喝茶，尽情享受慢生活的地方。非常接地气的小桥流水人家，既有景色又有生活，特别推荐里面的酱菜店，传统手艺，味道地道。,有用 （3）
3304,3304,130****2979,female,0,0,2017/1/10,width:100%;,元旦过后去的，没什么人，景色依然很美，只是有座桥正在维修，工作人员说不怕灰尘和泥土的可以过去走走，我们选择观望，一路游览过去，参观了好多博物馆，处处有惊喜，再往里面走，过了马路还有几个馆没去，直接到双桥这里吃了中饭，下午茶室干瞪眼，很是悠闲，那里还有农家乐，以后可以考虑过来欣赏一下夜景,有用 （3）
3306,3306,栀子花开,female,0,0,2016/10/7,width:100%;,游人不会像周庄同里那么多 适合周末约上三五好友一起走走 生活气息很浓 ！袜底酥和奥灶面是当地特色 一定要吃刚出锅的袜底酥 轻咬一口 真的好酥 口味也有好几种 可以根据个人喜好 如果你在锦溪住一晚的话 早晨别忘了去吃一碗奥灶面,有用 （3）
3310,3310,龙-羽知,male,0,1,2015/8/16,width:100%;,昆山锦溪游记---烟雨迷离江南新，十里水乡柳垂青。何处裁下锦云秀，从此碧溪流泉清。风过云皱，烟雨蒙蒙，碧空如洗，江南似新。初至锦溪，柳色垂青，烟波淼淼，长桥依依，绿荷娇怯，游鱼胜银，水映天蓝，放舟横行。莲池禅院，十眼长桥，胜景如画，风情成诗。镇为泽国，四面环水，咫尺往来，皆须舟楫。晨霞夕辉，尽撒江面，满溪跃金，灿烂如锦。PS:1.锦溪风景不错，面积偏小，但是居民都很自得其乐，特别是摇船的大妈，绝对是一道亮丽的风景；2.只是进古镇不用买门票，很多地方都可以进去，所以对于镇外的那些热心大妈，请呵呵一笑就走吧。龙~羽知于八月十六记！,有用 （3）
3311,3311,202****902,male,0,0,2015/5/5,width:100%;,五一节在外农家乐，临近尾声想去附近吃个午餐，无意间发现了锦溪这个地方，没想到人不多，景还不错。以后一定要住在图片中的青年旅舍，一早坐在湖边，是个发呆的好地方！,有用 （3）
3313,3313,熊宝megan,female,2,15,2014/9/14,width:100%;,周末去的要收门票，小镇不是很大，但挺舒服的，江南水乡，人不多，走走很舒服。,有用 （3）
3314,3314,300****389,female,0,1,2014/7/25,width:100%;,其实当你浮躁时来锦溪古镇是最合适的了，小桥流水的石板古道会瞬间让你平静下来，清风长廊荷花一定有你喜欢的东西,有用 （3）
3318,3318,Seba_zhou,female,30,257,2020/5/10,width:100%;,锦溪古镇其实是没有西塘古镇，周庄古镇，乌镇等有名气的，本来是不知道锦溪古镇的，是一个新加坡友人推荐的。说是锦溪古镇人不多，景色好，安静，还有美食，性价比很高。每个周末他都会来住上一天，细细品味当地的美食和当地的文化。自从来了一次就特别喜欢这里，小桥流水人家，古色古香满园春色。从上海自驾过来也不远，一天来回可以美食美景尽收眼底。,有用 （2）
3320,3320,勇猛十温柔,male,5212,2143,2019/9/11,width:100%;,锦溪位于江苏省昆山市西南，早在5500多年前的崧泽文化时期，锦溪就有先民存在，历史之久，可谓惊人。相比周庄、同里，锦溪更清净，生活气息更浓郁、更淳朴。江南古镇常见的水巷、石桥和长廊古宅这里都有，走在水巷边，时常可见当地的阿叔阿公们坐在长廊里喝茶聊天，一派悠闲的市井风貌。,有用 （2）
3326,3326,MICKEY-MONKEY,male,6,146,2019/4/6,width:100%;,锦溪镇隶属于江苏省昆山市，已经拥有两千多年的历史了，号称中国民间博物馆之乡，中国历史文化名镇，国家AAAA级景区，现有民居都是明清风格建筑。,有用 （2）
3329,3329,谁说我坏1971,male,0,0,2019/2/9,width:100%;,春节长假闲来无事，和家人一起到锦溪古镇一游。自驾从徐家汇出发一个小时出头点，天空有点小雨，所有游人不算太多。景区不大，进古镇不需要门票，如参观小景点可以买套票。我建议买20元可以参观4处景点的那种。临河边酒楼吃个午饭，买点海棠糕和袜底酥，大半天就这么悠哉悠哉地过去了。锦溪古镇，真的让我很惊喜~,有用 （2）
3331,3331,听足音,female,66,2009,2018/10/7,width:100%;,国庆假期中唯一受台风影响，不是晴好天气的一天，以为游客会少一点，去了熟悉的锦溪古镇，结果游人并不少。古镇口熟悉的长桥卧波，是锦溪古镇的地标，从依然满是荷叶的水面看过去，远远的，如剪纸般，依然很美。台风吹乱了头发，拍照不易，但也可能因此拍出独特的好照片来。古镇是4A景区，不进收费景点，逛古镇不用买门票，如果要进收费景点，票价挺贵的，但景区在国庆长假中推出了亲民的含四个自选景点的20元一张的门票，令人欣喜，特别适合我们这种去过多次，但仍想再次参观几个心仪景点的熟客。第三次仔细参观了张省美术馆、丁宅、壶文化馆三个收费景点，拜了古老的文昌阁，感受古镇深厚的文化底蕴，沿街看鳞次栉比的商铺，品当地美食小吃，中午在景区内的饭店吃几样富有水乡特色的湖鲜小菜，在没有游客的居民小区慢慢走，在河边的水榭小憩发呆……很惬意的假日。,有用 （2）
3332,3332,hait****gning,male,0,0,2018/7/6,width:100%;,其实可以不用买门票的，如果要参观里面的展览馆才需要门票，进去古镇是不需要门票的，而且周边有停车位还是蛮方便的，携程订的票子，取票也很方便，直接门口给看短信就可以了，古镇里面人少风景不错,有用 （2）
3333,3333,裸奔的猪头,male,0,0,2018/7/5,width:100%;,"锦溪古镇现在都免费的
还在卖，真黑",有用 （2）
3334,3334,adgjl159,male,1,4,2018/5/28,width:100%;,环淀山湖的又一个江南水乡！锦溪古镇没有周庄的那么商业化和人流！有的只是生活气息！,有用 （2）
3337,3337,十三猫1,female,6,0,2018/4/25,width:100%;,单玩古镇不去展馆不要门票，我们来的当天下午下大雨几乎没人，虽然只玩了半个古镇，但景色和古镇味道非常好，值得来看看。上海过来非常方便，11号线到底花桥换昆山游7下站过马路左手方向走到廊桥一直走就到古镇门口。,有用 （2）
3338,3338,hua****4483,male,15,79,2018/4/5,width:100%;,锦溪镇隶属于江苏省昆山市，东临淀山湖，西依澄湖，南与上海市青浦区金泽镇相接壤，北与苏州市吴中区甪直镇和昆山市张浦镇相毗邻，属于江苏省的&#39;&#39;南大门&quot;，素有“中国民间博物馆之乡”的美誉。截至2011年末，锦溪镇版图总面积90.69平方公里，辖3个社区和20个行政村，全镇常住人口65997人，其中户籍人口16260户共43283人。锦溪镇曾获中国历史文化名镇、中国民间文化艺术之乡、全国环境优美乡镇、全国特色景观旅游名镇、国家AAAA级旅游风景区等荣誉称号。2011年，锦溪镇实现地区生产总值46.2亿元。,有用 （2）
3340,3340,233****489,male,6,1,2018/3/24,width:100%;,这是一个值得去的古镇，不同其它古镇，不喧闹。大大小小湖面，感觉很宁静，街面也比较宽，走在街上，很舒畅。人不是很多，鞋底板饼挺好吃的。,有用 （2）
3341,3341,rain_wwy1120,male,0,0,2018/3/18,width:100%;,挺方便的也很不错坐船游览进行美景,有用 （2）
3342,3342,M60****294,male,0,0,2018/3/13,width:100%;,很好，真的不错，比预想的要好，是前年去的，一直忘记点评，当时吃了人气美食，坐了游船，还有很多小的博物馆参观，这里的人，出了很多名人，人材济济，人杰地灵，以后有时间还会再去的,有用 （2）
3345,3345,鑫茂东区,female,2,0,2018/3/6,width:100%;,苏州市昆山市的锦溪古镇值得一游看看有名的古莲桥吃吃古镇上的小吃，鞋底饼，青团子，茨饭糕，看看小桥流水，如果是春天去可以闻闻花香。春夏秋冬各有各的景，风光旖旎！,有用 （2）
3346,3346,_bbc****12111,male,0,0,2018/3/1,width:100%;,取票快捷方便，景点古朴典雅。赞。,有用 （2）
3352,3352,我想遇到你,male,19,82,2017/12/9,width:100%;,昆山这个地方真的是古镇太多了，这是其中一个不算非常好的，但已经有2000多年的历史，这里有它独有的一份宁静，包括是民间博物馆。,有用 （2）
3354,3354,地狱剑客,male,0,0,2017/11/15,width:100%;,玩得很开心！有机会的话下次还会去！,有用 （2）
3357,3357,M25****438,female,0,0,2017/10/11,width:100%;,古镇一般，票价优惠力度没有其他网站大,有用 （2）
3358,3358,徐霞客之旅,male,31,147,2017/10/6,width:100%;,锦溪古镇境内湖荡密布，河巷纵横。南有五保湖，淀山湖，西北有陈湖。古镇的内河道长达6公里，形成了锦溪河湖相通、泽浸环镇、街巷依水，桥巷相连的典型江南水乡风貌。,有用 （2）
3359,3359,安顺苏舜钦,female,0,3,2017/10/5,width:100%;,不要门票的古镇就是好！虽然和其他古镇大同小异的，古镇也不算大，主要就是2条街的样子，有个很大的湖，这个不错，拍照什么都很美！,有用 （2）
3360,3360,for****olf,male,41,36,2017/9/28,width:100%;,"锦溪古镇地处江苏省昆山市西南，距上海浦东国际机场100公里，无锡机场75公里。

锦溪古镇是一个拥有两千多年历史的江南水乡古镇，素有“中国民间博物馆之乡”的美誉，留存诸多人文景观、古迹名胜和无数独具明、清特色的建筑。著名的景点有通神御院，陈妃水冢，莲池禅院等",有用 （2）
3361,3361,流浪看世界,male,4,397,2017/9/27,width:100%;,淡如水墨渲染，浓似油彩挥洒，浓淡之间，是低调温柔的锦溪，适合做一个安静的梦。甚至有人由衷地感叹，若你喜欢安静，可以在锦溪住上一辈子。烟雨氤氲的江南，从不缺乏粉墙黛瓦的小镇，锦溪难免会被忽视被遗忘。,有用 （2）
3362,3362,洛神花开,female,0,2,2017/9/27,width:100%;,锦溪也是个典型的小桥流水人家式的江南古镇，有特色的是古镇口那个长长的廊桥。游人相对少些，避开节庆高峰，可以在此面向河水的民宿小住，傍晚在桨声灯影的背景中或品茶看夕阳醉了或悠然漫步，都很惬意。,有用 （2）
